%Time	Paddle Displacement	LC1	LC2	WG0	WG1	WG2	WG3
31/08/2023 14.32.09.57012	0.772705	3.59525	1.76653	-291.313	35.7203	16.066	-20.4005
31/08/2023 14.32.09.62012	0.772455	-0.111694	0.43306	-287.95	44.3079	30.2445	-12.1556
31/08/2023 14.32.09.67012	0.772633	2.57388	1.3008	-284.972	47.8816	39.9754	-0.15361
31/08/2023 14.32.09.72012	0.772678	3.19135	1.39107	-283.246	48.3245	46.4351	14.1918
31/08/2023 14.32.09.77012	0.77272	-0.676025	0.175354	-283.047	46.0013	48.1366	28.8174
31/08/2023 14.32.09.82012	0.772672	-0.324677	0.257126	-283.406	36.7775	46.4358	39.3181
31/08/2023 14.32.09.87012	0.772467	-0.202515	0.319641	-285.84	23.4257	38.1814	46.542
31/08/2023 14.32.09.92012	0.772667	0.328674	0.612381	-290.963	8.72252	26.5889	48.2816
31/08/2023 14.32.09.97012	0.772722	-0.065094	0.308548	-298.337	-5.95538	15.4854	44.2224
31/08/2023 14.32.10.02012	0.77267	-1.79523	-0.147354	-306.132	-21.2262	3.94336	33.2319
31/08/2023 14.32.10.07012	0.772559	-1.71588	-0.0727386	-310.87	-34.7394	-7.30569	21.571
31/08/2023 14.32.10.12012	0.772551	-1.23218	0	-315.741	-45.4792	-17.9073	9.35048
31/08/2023 14.32.10.17062	0.77266	0.0871887	0.375107	-321.126	-52.8926	-28.3176	-2.92522
31/08/2023 14.32.10.22062	0.772763	2.46191	1.33435	-324.271	-56.0774	-36.8111	-14.8499
31/08/2023 14.32.10.27062	0.772657	-0.508881	0.316711	-326.416	-56.2994	-44.0023	-25.2214
31/08/2023 14.32.10.32062	0.772474	0.247437	0.426483	-327.555	-52.1267	-48.8938	-33.8435
31/08/2023 14.32.10.37262	0.772632	0.505615	0.54213	-326.158	-45.9478	-51.591	-39.8865
31/08/2023 14.32.10.42262	0.772727	1.2258	0.774551	-325.479	-45.5908	-51.5031	-43.6955
31/08/2023 14.32.10.47262	0.772697	1.00018	0.695999	-325.62	-45.3895	-44.4963	-44.9961
31/08/2023 14.32.10.52262	0.772632	-0.22995	0.397659	-326.456	-45.8064	-39.0574	-44.3811
31/08/2023 14.32.10.57262	0.772484	-1.56421	-0.0947723	-283.644	-16.3328	-39.1028	-39.8134
31/08/2023 14.32.10.62262	0.772654	-2.38242	-0.229523	-259.802	59.0426	-39.0894	-30.2231
31/08/2023 14.32.10.67262	0.772715	-1.77252	-0.182648	-258.918	65.0158	-39.3728	-19.7991
31/08/2023 14.32.10.72262	0.772741	-0.0354004	0.289551	-259.997	65.4502	42.8067	-19.0995
31/08/2023 14.32.10.77287	0.77254	0.92395	0.711853	-260.082	57.9002	78.6528	-19.3033
31/08/2023 14.32.10.82287	0.772524	0.0949402	0.439819	-260.356	38.9296	79.043	-19.3497
31/08/2023 14.32.10.87287	0.77269	0.373291	0.554962	-277.013	17.8308	78.8402	-19.2299
31/08/2023 14.32.10.92287	0.772727	1.62149	1.061	-314.273	3.93726	78.6531	44.7612
31/08/2023 14.32.10.97312	0.77274	4.86829	1.967	-317.229	-11.3973	78.315	76.4143
31/08/2023 14.32.11.02312	0.772435	1.77606	1.10269	-318.664	-24.0293	26.4003	75.3951
31/08/2023 14.32.11.07312	0.77259	-0.608154	0.150558	-319.243	-33.1472	-12.1407	75.4354
31/08/2023 14.32.11.12312	0.772706	0.0384521	0.359879	-316.907	-38.4447	-24.4613	75.4738
31/08/2023 14.32.11.17312	0.772741	-1.18829	0.0488586	-311.441	-40.3091	-33.8041	75.3252
31/08/2023 14.32.11.22312	0.772672	-0.432281	0.171616	-305.225	-40.2712	-39.7036	-5.67807
31/08/2023 14.32.11.27687	0.772438	-0.53009	0.113205	-300.418	-38.2769	-42.4319	-29.2301
31/08/2023 14.32.11.32687	0.772662	0.354553	0.419601	-296.874	-32.6142	-43.3056	-36.3906
31/08/2023 14.32.11.37687	0.772748	2.10699	1.06679	-294.988	-24.4519	-42.7584	-40.7254
31/08/2023 14.32.11.42687	0.772684	0.483643	0.532822	-294.515	-15.8472	-37.3182	-42.368
31/08/2023 14.32.11.47712	0.772551	3.33783	1.52283	-294.878	-6.40222	-27.1866	-42.5
31/08/2023 14.32.11.52712	0.772545	0.247681	0.52298	-300.068	3.56599	-14.7678	-39.5724
31/08/2023 14.32.11.57737	0.772695	1.33426	0.742142	-306.867	13.2487	-1.50648	-30.4136
31/08/2023 14.32.11.62737	0.772704	-1.10059	0.0959015	-308.483	21.3073	10.9519	-18.3682
31/08/2023 14.32.11.67737	0.772734	-0.388916	0.347198	-309.38	28.8172	21.7666	-5.8703
31/08/2023 14.32.11.72737	0.772487	1.09784	0.713348	-308.606	34.1315	29.9526	5.82402
31/08/2023 14.32.11.77737	0.772577	0.503052	0.65123	-304.379	35.9328	34.7528	15.6841
31/08/2023 14.32.11.82737	0.772655	2.94412	1.50133	-298.615	35.1441	37.4197	23.4498
31/08/2023 14.32.11.87737	0.772742	-0.670074	0.135315	-289.967	29.012	37.5463	29.0365
31/08/2023 14.32.11.92737	0.772702	1.95807	1.11134	-284.298	19.0439	34.6525	32.2508
31/08/2023 14.32.11.97787	0.772416	1.13763	1.04004	-280.687	9.30598	26.8343	33.4807
31/08/2023 14.32.12.02787	0.772679	-0.427521	0.234406	-280.266	-0.296234	18.2029	33.5184
31/08/2023 14.32.12.07787	0.772692	-1.29105	0.115021	-281.416	-9.00299	7.812	31.1142
31/08/2023 14.32.12.12787	0.772691	-2.45117	-0.275635	-286.234	-15.0803	-1.75906	25.397
31/08/2023 14.32.12.17787	0.772629	-1.88058	-0.121689	-294.378	-18.9255	-10.3061	17.0197
31/08/2023 14.32.12.22787	0.772487	0.498444	0.510544	-299.512	-20.8841	-16.7799	7.28983
31/08/2023 14.32.12.27787	0.772699	2.32663	1.26167	-307.681	-21.4028	-20.6361	-2.64063
31/08/2023 14.32.12.32787	0.772699	0.163177	0.538239	-317.115	-20.8652	-22.264	-11.392
31/08/2023 14.32.12.37787	0.772701	-1.49597	-0.0346527	-321.004	-17.4188	-22.4568	-18.149
31/08/2023 14.32.12.42787	0.772519	-1.01608	0.123474	-323.229	-11.7503	-21.847	-22.933
31/08/2023 14.32.12.47837	0.772572	-2.37036	-0.244827	-324.101	-6.51961	-18.7094	-25.5627
31/08/2023 14.32.12.52837	0.772642	-2.24341	-0.243225	-323.843	-2.30754	-14.1151	-26.3972
31/08/2023 14.32.12.57937	0.772756	0.129456	0.339355	-317.669	0.636078	-9.45914	-25.3574
31/08/2023 14.32.12.62937	0.772694	0.355865	0.434631	-308.148	2.13129	-5.29326	-20.9023
31/08/2023 14.32.12.67937	0.772482	1.68369	0.967209	-300.248	2.79597	-1.97025	-13.2681
31/08/2023 14.32.12.72937	0.772602	1.60413	1.1073	-295.026	3.11514	0.969727	-5.11606
31/08/2023 14.32.12.77937	0.772751	1.78116	1.06902	-292.342	3.24606	3.51712	2.29535
31/08/2023 14.32.12.82937	0.772672	-0.305054	0.357224	-292.729	3.29901	5.51288	8.68159
31/08/2023 14.32.12.87937	0.772668	-0.495453	0.339676	-293.767	3.11507	7.04356	12.3796
31/08/2023 14.32.12.92937	0.772457	-2.11401	-0.157333	-298.107	3.54909	8.37508	13.9448
31/08/2023 14.32.12.97937	0.772641	-1.36108	-0.0178223	-302.574	5.25844	9.56239	13.8441
31/08/2023 14.32.13.02937	0.772703	-1.38644	0.0564575	-304.554	7.8607	10.7203	13.4198
31/08/2023 14.32.13.08012	0.772719	1.00717	0.789444	-301.782	10.7477	11.7071	11.6874
31/08/2023 14.32.13.13012	0.772556	1.18579	0.847534	-291.669	12.2319	12.1087	10.0281
31/08/2023 14.32.13.18012	0.772569	-1.33966	0.0415802	-280.16	12.7249	12.1313	8.50906
31/08/2023 14.32.13.23012	0.772643	-2.20596	-0.237549	-272.358	12.7634	11.1681	7.89063
31/08/2023 14.32.13.28137	0.772732	-1.94928	-0.191971	-267.958	10.5044	8.83929	7.3577
31/08/2023 14.32.13.33137	0.772738	0.0343018	0.441727	-267.616	5.83348	4.98792	7.01683
31/08/2023 14.32.13.38137	0.772432	1.58075	0.982391	-268.786	-0.0287323	1.133	7.16496
31/08/2023 14.32.13.43137	0.772616	-0.64975	0.289612	-278.874	-4.71458	-2.64415	7.05777
31/08/2023 14.32.13.48137	0.772681	-2.05753	-0.0789032	-292.464	-8.61554	-5.12483	6.14174
31/08/2023 14.32.13.53137	0.772746	-2.45364	-0.312607	-306.21	-11.3566	-7.21388	4.53525
31/08/2023 14.32.13.58137	0.772695	0.316406	0.578018	-318.802	-12.8993	-8.54271	2.5316
31/08/2023 14.32.13.63137	0.772426	-0.813019	0.13089	-328.107	-13.2593	-9.26321	0.715286
31/08/2023 14.32.13.68137	0.772655	0.304169	0.52417	-332.02	-12.9802	-9.48047	-1.1347
31/08/2023 14.32.13.73137	0.772711	-1.31134	-0.0193634	-333.679	-10.1965	-9.53419	-3.43364
31/08/2023 14.32.13.78137	0.77268	0.960052	0.677704	-333.757	-5.48712	-8.13354	-5.71725
31/08/2023 14.32.13.83137	0.772634	1.40509	0.771454	-333.137	-0.274277	-4.56435	-7.246
31/08/2023 14.32.13.88137	0.772505	0.0877991	0.447983	-330.721	4.27831	0.476257	-7.60669
31/08/2023 14.32.13.93137	0.772651	4.1008	1.9646	-325.948	7.82248	5.05641	-7.52342
31/08/2023 14.32.13.98137	0.772744	1.6828	1.10875	-319.743	10.4899	8.22092	-6.4946
31/08/2023 14.32.14.03137	0.772676	-0.0447083	0.532059	-311.969	11.6943	9.58929	-3.79211
31/08/2023 14.32.14.08137	0.772541	-0.0970154	0.2509	-302.492	12.0242	10.1793	0.430023
31/08/2023 14.32.14.13137	0.772557	-0.891357	0.0722351	-294.095	11.1111	9.92389	4.54175
31/08/2023 14.32.14.18162	0.772682	-1.59409	-0.126358	-284.805	7.89767	8.63481	7.32275
31/08/2023 14.32.14.23162	0.772724	-1.41705	-0.0150299	-274.514	3.13202	5.67694	8.42188
31/08/2023 14.32.14.28162	0.772699	-1.87643	-0.0582275	-267.561	-1.66357	2.31624	8.60535
31/08/2023 14.32.14.33162	0.772478	1.35587	0.894806	-264.209	-5.60968	-1.43779	7.69339
31/08/2023 14.32.14.38162	0.772597	-0.0854797	0.458008	-263.312	-8.93015	-4.73454	5.2878
31/08/2023 14.32.14.43162	0.772712	-0.998047	0.138641	-266.927	-10.8073	-7.82268	2.12222
31/08/2023 14.32.14.48162	0.772717	-2.46698	-0.308914	-275.075	-11.2625	-9.59576	-0.667328
31/08/2023 14.32.14.53162	0.772649	-2.40417	-0.214081	-286.078	-11.2319	-10.5538	-2.71387
31/08/2023 14.32.14.58187	0.772453	-2.32611	-0.309555	-297.014	-10.3683	-10.8307	-3.86694
31/08/2023 14.32.14.63187	0.772663	-1.0589	0.0731354	-308.561	-7.81888	-9.93489	-4.5549
31/08/2023 14.32.14.68187	0.772728	0.290009	0.521515	-316.309	-3.66463	-7.60553	-5.02248
31/08/2023 14.32.14.73187	0.772697	1.44461	0.934921	-320.963	1.44699	-3.14384	-5.0023
31/08/2023 14.32.14.78439	0.772575	1.5166	0.934372	-324.101	6.68771	1.81311	-5.30461
31/08/2023 14.32.14.83439	0.772554	-0.684998	0.154053	-325.575	11.9693	6.55148	-4.47214
31/08/2023 14.32.14.88462	0.772678	-0.270813	0.270538	-326.282	15.5208	10.6737	-1.83368
31/08/2023 14.32.14.93462	0.772717	-2.34644	-0.244202	-325.505	18.0428	13.9196	1.47894
31/08/2023 14.32.14.98462	0.772722	-2.54233	-0.26442	-323.258	19.4243	16.6139	5.39531
31/08/2023 14.32.15.03462	0.772434	-2.46686	-0.303787	-317.261	19.3964	17.9938	9.25797
31/08/2023 14.32.15.08512	0.772626	-1.1813	-0.0563354	-311.015	16.9721	18.4474	12.4598
31/08/2023 14.32.15.13512	0.772711	1.84314	0.96199	-305.285	10.6577	18.0007	15.0427
31/08/2023 14.32.15.18537	0.772717	-0.156006	0.367874	-297.364	2.70941	14.3971	16.0547
31/08/2023 14.32.15.23537	0.772673	0.391541	0.386749	-291.778	-4.5137	7.56688	15.8154
31/08/2023 14.32.15.28537	0.772472	0.695587	0.552887	-289.512	-10.4763	-0.436264	13.653
31/08/2023 14.32.15.33537	0.772608	2.1702	1.17819	-290.155	-14.3037	-7.8576	9.01884
31/08/2023 14.32.15.38537	0.77271	1.27176	0.892288	-291.696	-17.1294	-13.5417	3.45027
31/08/2023 14.32.15.43537	0.772714	-0.216309	0.344696	-297.117	-18.7977	-17.7082	-1.8
31/08/2023 14.32.15.48537	0.772593	0.0541992	0.383881	-301.51	-19.0694	-19.8181	-6.82568
31/08/2023 14.32.15.53537	0.772523	0.726807	0.641754	-303.637	-18.7969	-20.2142	-11.5735
31/08/2023 14.32.15.58537	0.772641	0.722412	0.563354	-303.677	-18.3081	-19.8174	-15.0588
31/08/2023 14.32.15.63537	0.772733	-1.29034	-0.0684967	-301.413	-16.5013	-18.1115	-17.142
31/08/2023 14.32.15.68712	0.772745	-2.48807	-0.205566	-294.621	-13.3054	-15.8128	-18.3136
31/08/2023 14.32.15.73712	0.772448	-3.01273	-0.324402	-289.648	-9.46422	-13.1201	-18.5027
31/08/2023 14.32.15.78712	0.772604	-2.7403	-0.275314	-287.243	-4.94441	-10.1143	-18.0628
31/08/2023 14.32.15.83712	0.772668	-1.18048	0.0725861	-286.824	0.0582886	-7.1938	-15.4143
31/08/2023 14.32.15.88712	0.772741	0.318451	0.554657	-289.255	5.55881	-3.67358	-10.5241
31/08/2023 14.32.15.93712	0.772666	1.71609	1.27255	-294.978	10.8116	0.501999	-4.99255
31/08/2023 14.32.15.98712	0.772462	-0.883881	0.127121	-302.603	15.7303	5.79637	0.368164
31/08/2023 14.32.16.03712	0.772634	-0.606445	0.232834	-310.319	19.4508	11.7332	4.91197
31/08/2023 14.32.16.08712	0.772744	-2.19931	-0.234695	-314.327	21.8636	17.2594	8.39804
31/08/2023 14.32.16.13712	0.772654	-2.55923	-0.324615	-316.189	22.3487	21.6266	10.5271
31/08/2023 14.32.16.18712	0.772617	-2.46835	-0.238937	-317.104	20.6367	23.6712	11.6814
31/08/2023 14.32.16.23712	0.77253	-2.35361	-0.184998	-316.697	14.1725	23.7704	12.3619
31/08/2023 14.32.16.28837	0.772658	1.24268	0.843536	-314.993	6.24677	20.8674	13.0015
31/08/2023 14.32.16.33837	0.772755	0.8797	0.788284	-310.985	-1.61449	13.6288	13.0726
31/08/2023 14.32.16.38837	0.77268	-0.747772	0.226715	-305.13	-8.36469	4.86627	13.0837
31/08/2023 14.32.16.43837	0.772535	0.436981	0.492203	-298.455	-13.2244	-3.27882	13.1342
31/08/2023 14.32.16.48837	0.772564	-0.103424	0.25415	-292.731	-15.6239	-10.55	11.2688
31/08/2023 14.32.16.53837	0.77268	0.528992	0.517899	-289.3	-16.2951	-15.6252	6.66945
31/08/2023 14.32.16.58837	0.772708	0.933289	0.786484	-287.866	-16.2661	-18.2283	0.752716
31/08/2023 14.32.16.63837	0.772729	1.41837	0.76181	-287.603	-15.214	-19.0606	-4.98155
31/08/2023 14.32.16.68837	0.772457	1.75305	0.917023	-287.918	-12.6452	-18.998	-10.0333
31/08/2023 14.32.16.73837	0.772605	1.66943	0.901367	-289.646	-9.33156	-17.614	-13.5161
31/08/2023 14.32.16.78862	0.772716	1.88895	0.926788	-294.892	-5.94768	-13.5445	-15.607
31/08/2023 14.32.16.83862	0.772688	0.87674	0.726562	-301.582	-2.73373	-9.08022	-16.5236
31/08/2023 14.32.16.88862	0.772674	1.91275	1.04845	-309.625	-0.279755	-4.47316	-16.0808
31/08/2023 14.32.16.93862	0.77243	0.900787	0.801773	-314.998	1.38905	-0.275284	-14.1792
31/08/2023 14.32.16.98862	0.772655	0.727753	0.647614	-318.432	2.76089	3.02293	-9.93504
31/08/2023 14.32.17.03862	0.772712	0.287476	0.576904	-319.793	3.71245	6.04227	-5.31046
31/08/2023 14.32.17.08987	0.772738	1.91037	1.0817	-320.457	3.87268	7.79233	-1.03363
31/08/2023 14.32.17.13987	0.772565	2.77365	1.53133	-320.026	3.46953	8.81012	2.61504
31/08/2023 14.32.17.18987	0.772509	1.71143	1.01289	-314.372	2.41391	8.64731	5.45012
31/08/2023 14.32.17.23987	0.772667	0.590637	0.66803	-305.517	0.88913	7.07143	7.04669
31/08/2023 14.32.17.29062	0.772738	1.17099	0.733902	-295.587	-0.456955	3.27838	7.56363
31/08/2023 14.32.17.34062	0.772753	-2.25256	-0.34285	-283.535	-1.11618	-0.908234	7.51913
31/08/2023 14.32.17.39062	0.772427	0.00286865	0.354599	-277.005	-1.59503	-4.12912	7.16724
31/08/2023 14.32.17.44062	0.772588	0.921417	0.682449	-273.208	-1.78035	-5.80692	5.64404
31/08/2023 14.32.17.49062	0.772744	1.74271	1.00868	-272.884	-1.49141	-6.36716	3.45099
31/08/2023 14.32.17.54062	0.772678	-0.0530396	0.256561	-273.592	-0.461884	-5.75955	0.939041
31/08/2023 14.32.17.59062	0.772744	-0.472198	0.162827	-280.282	0.94133	-3.62421	-1.04991
31/08/2023 14.32.17.64062	0.772397	0.293213	0.308472	-288.466	1.77934	-0.630051	-1.99146
31/08/2023 14.32.17.69062	0.772656	1.11169	0.5457	-297.024	2.26135	1.54846	-2.23718
31/08/2023 14.32.17.74062	0.772712	0.516388	0.662308	-303.583	2.38794	2.77139	-2.19427
31/08/2023 14.32.17.79412	0.77272	4.42307	1.96007	-306.286	2.22942	3.14328	-1.85161
31/08/2023 14.32.17.84412	0.772552	0.00506592	0.342834	-309.016	1.80148	3.16681	-0.755173
31/08/2023 14.32.17.89412	0.772547	1.66797	0.820099	-310.248	0.0740051	2.98511	1.09348
31/08/2023 14.32.17.94412	0.77267	1.06244	0.735092	-310.413	-1.2373	2.22829	2.37158
31/08/2023 14.32.17.99412	0.772711	3.63196	1.67453	-310.902	-2.20998	1.35788	3.24976
31/08/2023 14.32.18.04412	0.772682	-0.0760803	0.486038	-311.073	-2.18517	0.70932	3.46111
31/08/2023 14.32.18.09687	0.77248	1.03903	0.658661	-311.295	-1.58582	0.708221	2.90396
31/08/2023 14.32.18.14687	0.77263	-1.87817	-0.14241	-313.562	-0.237762	0.947754	3.07851
31/08/2023 14.32.18.19687	0.772651	-1.53818	-0.123611	-316.823	2.42848	0.827469	2.25912
31/08/2023 14.32.18.24687	0.772744	-2.05066	-0.252991	-320.823	5.13345	1.05238	1.38255
31/08/2023 14.32.18.29687	0.772711	-0.461151	0.171463	-324.347	7.28426	1.81497	0.526733
31/08/2023 14.32.18.34687	0.772422	0.455811	0.60463	-326.914	8.38948	3.15077	0.111496
31/08/2023 14.32.18.39687	0.772633	1.47787	0.712692	-328.187	8.60159	4.32683	0.166367
31/08/2023 14.32.18.44687	0.772724	-1.97812	-0.305832	-323.661	6.61388	4.86809	0.888351
31/08/2023 14.32.18.49687	0.772766	-0.421753	0.167725	-316.987	2.40649	4.70479	1.8223
31/08/2023 14.32.18.54687	0.77258	-0.155487	0.17305	-317.568	-2.66603	4.2598	3.16632
31/08/2023 14.32.18.59687	0.772482	-0.49765	0.112518	-316.928	-7.03377	2.02322	4.33475
31/08/2023 14.32.18.64687	0.772663	3.08267	1.29132	-281.439	-10.6925	-1.76918	4.98276
31/08/2023 14.32.18.69687	0.772734	5.5361	2.10696	-230.31	-12.8369	-6.00018	5.14793
31/08/2023 14.32.18.74687	0.772714	6.3576	2.30154	-230.58	-13.8355	-9.75749	4.07458
31/08/2023 14.32.18.79687	0.772493	3.13586	1.31549	-230.797	-13.6958	-12.3822	0.609894
31/08/2023 14.32.18.84687	0.77257	2.15735	0.862518	-234.746	-11.5338	-13.2731	-4.59737
31/08/2023 14.32.18.89687	0.772688	1.25677	0.770386	-301.909	-7.16159	-13.1037	-8.40343
31/08/2023 14.32.18.94687	0.772721	1.80759	0.818939	-315.191	-2.48822	-11.4551	-10.9804
31/08/2023 14.32.18.99687	0.772768	0.551605	0.499313	-324.244	1.67528	-7.29178	-11.566
31/08/2023 14.32.19.04687	0.772397	-0.236481	0.131561	-330.255	5.21603	-1.57185	-11.6375
31/08/2023 14.32.19.09687	0.772612	1.72571	0.810867	-332.192	7.63246	3.81534	-10.5391
31/08/2023 14.32.19.14687	0.772695	-0.319244	0.210236	-333.487	8.71332	8.49615	-6.90758
31/08/2023 14.32.19.19687	0.772744	-0.502319	0.191116	-331.347	9.16092	11.1629	-1.62964
31/08/2023 14.32.19.24687	0.772659	0.709503	0.426758	-325.873	8.87451	12.6433	3.79254
31/08/2023 14.32.19.29687	0.772449	0.988342	0.777313	-319.657	7.71265	12.9128	8.45224
31/08/2023 14.32.19.34687	0.772659	1.88281	0.960327	-316.782	5.46439	12.3937	11.8297
31/08/2023 14.32.19.39688	0.772727	0.90506	0.577026	-314.454	3.3501	10.5805	13.8796
31/08/2023 14.32.19.44688	0.772734	-1.33853	0.00233459	-311.96	1.75537	6.92548	14.6063
31/08/2023 14.32.19.49737	0.772565	0.694031	0.497208	-309.976	1.08125	3.07994	14.4043
31/08/2023 14.32.19.54737	0.772496	3.03873	1.3299	-306.995	1.34915	-0.0392914	11.8545
31/08/2023 14.32.19.59737	0.772666	1.1113	0.644485	-303.631	2.79601	-1.86957	7.00269
31/08/2023 14.32.19.64737	0.772698	0.661804	0.517807	-300.763	5.05981	-2.7916	2.29376
31/08/2023 14.32.19.69737	0.772799	-0.390106	0.394318	-296.187	6.33739	-3.10091	-1.3981
31/08/2023 14.32.19.74737	0.77244	0.200745	0.371582	-291.554	6.53285	-2.7807	-4.09625
31/08/2023 14.32.19.79762	0.772593	0.679779	0.457169	-287.841	6.12912	-1.38957	-5.25587
31/08/2023 14.32.19.84762	0.772689	2.5994	1.22684	-283.51	3.72835	1.09288	-5.15909
31/08/2023 14.32.19.89762	0.772729	2.76068	1.27507	-281.936	0.631241	2.9761	-3.88495
31/08/2023 14.32.19.94762	0.772708	-0.743744	0.124039	-282.279	-2.51115	4.09955	0.654953
31/08/2023 14.32.19.99762	0.772402	0.135101	0.304169	-286.305	-4.92491	4.14954	5.27393
31/08/2023 14.32.20.04762	0.772634	0.278168	0.379471	-288.855	-6.9203	3.81247	8.16301
31/08/2023 14.32.20.09787	0.772687	0.725342	0.453583	-291.806	-8.95335	2.08801	9.06625
31/08/2023 14.32.20.14787	0.772746	3.629	1.52989	-298.176	-10.8472	-0.570496	8.80154
31/08/2023 14.32.20.19787	0.772613	0.484283	0.371033	-307.124	-12.5574	-3.53571	6.64413
31/08/2023 14.32.20.24787	0.772488	3.18866	1.45532	-312.481	-13.376	-6.0519	1.91832
31/08/2023 14.32.20.29787	0.772663	0.636963	0.470978	-315.724	-13.2055	-7.74104	-3.49533
31/08/2023 14.32.20.34787	0.772721	-0.48999	0.112442	-320.006	-11.611	-9.07858	-7.96024
31/08/2023 14.32.20.39912	0.772735	0.549988	0.495209	-323.529	-7.52312	-9.96758	-10.8339
31/08/2023 14.32.20.44912	0.772512	0.0659485	0.348663	-324.641	-1.2222	-10.2724	-12.1226
31/08/2023 14.32.20.49962	0.772546	0.821045	0.500656	-323.485	6.18901	-10.4056	-12.5835
31/08/2023 14.32.20.54962	0.772678	2.86926	1.30777	-318.282	13.4941	-8.75618	-12.2119
31/08/2023 14.32.20.60237	0.772727	1.55032	0.833145	-312.782	19.3291	-3.62918	-10.7674
31/08/2023 14.32.20.65237	0.7727	-0.780334	0.0402069	-305.274	23.893	3.78177	-7.68414
31/08/2023 14.32.20.70237	0.772439	-1.29166	-0.17543	-297.308	26.45	11.7984	-3.38644
31/08/2023 14.32.20.75237	0.772658	-1.60519	-0.112015	-291.89	26.9078	18.9573	1.27217
31/08/2023 14.32.20.80237	0.772705	-0.736938	-0.00578308	-288.241	25.2899	24.0135	6.61215
31/08/2023 14.32.20.85237	0.772684	2.15912	0.916824	-288.65	18.9994	26.6094	12.303
31/08/2023 14.32.20.90287	0.772632	1.54599	0.862259	-293.128	9.79131	26.8548	17.674
31/08/2023 14.32.20.95287	0.772498	-0.826782	0.0538635	-302.726	-0.382553	25.016	22.5047
31/08/2023 14.32.21.00287	0.77264	0.616425	0.587051	-309.773	-10.7517	17.8907	25.6143
31/08/2023 14.32.21.05287	0.772722	1.23376	0.442581	-313.826	-19.6169	7.24495	26.1817
31/08/2023 14.32.21.10312	0.772718	1.43774	0.836853	-314.126	-25.8386	-4.00421	23.9728
31/08/2023 14.32.21.15312	0.772554	1.6235	0.85408	-306.53	-29.9917	-13.9795	15.6924
31/08/2023 14.32.21.20312	0.772533	1.70123	0.849609	-294.395	-31.745	-22.8401	5.40541
31/08/2023 14.32.21.25312	0.772693	-0.203552	0.195862	-285.314	-32.2025	-29.0093	-5.49522
31/08/2023 14.32.21.30312	0.772708	5.09232	2.02269	-277.284	-30.2415	-32.6714	-14.9922
31/08/2023 14.32.21.35312	0.772692	1.65329	0.818298	-273.412	-23.487	-33.6763	-22.5044
31/08/2023 14.32.21.40312	0.772454	1.15631	0.521271	-273.327	-14.3521	-32.3365	-27.4266
31/08/2023 14.32.21.45312	0.772628	-0.520691	-0.0180664	-276.356	-4.56781	-25.8651	-29.5248
31/08/2023 14.32.21.50312	0.772689	-0.0671387	0.167297	-285	5.57265	-15.894	-29.79
31/08/2023 14.32.21.55312	0.772733	-0.302765	0.126007	-296.94	14.7803	-4.66248	-29.2352
31/08/2023 14.32.21.60337	0.772663	0.210937	0.251984	-311.871	21.4369	6.14789	-24.6711
31/08/2023 14.32.21.65337	0.772469	0.351105	0.38588	-320.581	26.6735	15.7174	-16.3383
31/08/2023 14.32.21.70337	0.772627	2.84177	1.10365	-323.516	29.0509	22.9085	-5.93166
31/08/2023 14.32.21.75337	0.77274	1.38614	0.942596	-324.743	29.1774	27.1189	5.54918
31/08/2023 14.32.21.80337	0.772698	0.969208	0.568909	-324.309	26.8772	28.4419	16.4738
31/08/2023 14.32.21.85337	0.772604	-1.10742	-0.0700226	-320.173	21.5317	28.4397	25.0082
31/08/2023 14.32.21.90337	0.772507	-1.27835	-0.0707703	-316.842	14.5074	27.1214	30.2948
31/08/2023 14.32.21.95337	0.77264	-0.412018	0.152405	-306.835	8.41742	22.9366	32.2378
31/08/2023 14.32.22.00337	0.772725	0.903503	0.675003	-301.256	2.61433	16.6727	32.3369
31/08/2023 14.32.22.05337	0.772697	2.90482	1.2523	-297.919	-2.67691	9.70107	29.51
31/08/2023 14.32.22.10337	0.772537	1.64282	0.96312	-296.98	-6.73595	3.1208	23.5793
31/08/2023 14.32.22.15337	0.772587	2.84296	1.36491	-296.45	-9.99615	-2.26007	15.9376
31/08/2023 14.32.22.20337	0.772676	1.74585	0.94252	-297.417	-12.5	-6.76334	8.85483
31/08/2023 14.32.22.25337	0.772721	0.708771	0.589722	-300.351	-13.9688	-10.6046	1.82249
31/08/2023 14.32.22.30337	0.772727	3.36383	1.30688	-302.837	-14.4997	-13.0426	-4.21169
31/08/2023 14.32.22.35337	0.772399	-0.00759888	0.225891	-304.884	-14.4388	-14.435	-9.55821
